Scenario,Time,P0,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,ECG,AX,AY,AZ,QW,QX,QY,QZ,CS,CA,CG,CM
paper,13:10:00.103,29263,7185,3001,1296,870,1221,725,1946,1248,689,773,1920,2794,29214,29074,29039,28986,29096,1511,1248,3225,1098,2329,2794,1103,1050,997,870,1300,2729,29030,29192,2147483647,64558,65487,9,2056,11351,2564,54187,1,3,3,1
paper,13:10:00.121,29320,7171,3010,1283,905,1221,729,1946,1230,725,747,1916,2781,29170,29065,28937,28937,29034,1472,1239,3181,1111,2403,2821,1111,1054,988,834,1287,2702,29144,29276,2147483647,64565,65486,65535,2051,11350,2560,54185,1,3,3,1
paper,13:10:00.303,29232,7171,2979,1300,848,1239,738,1933,1256,764,738,1924,2816,29241,29148,28920,28990,29144,1463,1239,3150,1129,2355,2825,1094,1067,979,839,1327,2663,29078,29210,2147483647,64554,65484,2,2048,11351,2563,54186,1,3,3,1
paper,13:10:00.318,29289,7202,3005,1305,909,1208,738,1946,1265,764,760,1907,2786,29192,29056,28999,29025,29091,1489,1252,3164,1129,2355,2830,1089,1037,1001,878,1322,2724,29157,29285,2147483647,64558,65483,65535,2049,11345,2562,54180,1,3,3,1
paper,13:10:00.503,29276,7180,3041,1291,896,1221,751,1920,1252,725,711,1911,2794,29192,29091,28937,28924,29096,1507,1256,3155,1160,2399,2786,1125,1054,1006,865,1283,2768,29061,29210,2147483647,64557,65484,1,2049,11344,2564,54179,1,3,3,1
paper,13:10:00.518,29263,7176,3005,1296,892,1212,742,1933,1221,703,755,1920,2816,29157,29091,28990,29012,29104,1472,1217,3164,1142,2373,2825,1103,1067,1006,830,1305,2724,29113,29276,2147483647,64556,65485,8,2049,11342,2563,54177,1,3,3,1
paper,13:10:00.703,29245,7141,3032,1291,900,1256,782,1916,1252,773,769,1916,2790,29197,29091,28889,28981,29069,1502,1217,3199,1177,2395,2786,1120,1037,1028,861,1309,2707,29039,29219,2147483647,64552,65478,65530,2049,11339,2562,54173,1,3,3,1
paper,13:10:00.803,29175,7185,2983,1283,909,1221,773,1955,1270,760,755,1920,2821,29245,29232,29043,28933,29228,1445,1265,3208,1173,2386,2799,1107,1019,997,878,1305,2720,29140,29162,2147483647,64554,65488,1,2047,11341,2561,54175,1,3,3,1
paper,13:10:00.903,29241,7136,3023,1313,883,1217,760,1955,1248,733,711,1929,2733,29179,29047,28911,28937,29052,1511,1204,3177,1138,2377,2816,1111,1032,1041,865,1252,2733,28986,29197,2147483647,64551,65477,65535,2047,11340,2561,54174,1,3,3,1
paper,13:10:01.003,29276,7154,2988,1291,909,1204,786,1937,1252,729,755,1920,2799,29228,29197,28986,29008,29113,1498,1226,3181,1168,2355,2812,1129,1041,1037,830,1313,2737,29091,29298,2147483647,64564,65485,3,2045,11336,2566,54171,1,3,3,1
paper,13:10:01.104,29241,7127,2957,1274,878,1230,720,1959,1274,769,751,1872,2803,29148,29170,28894,28924,29236,1507,1168,3159,1142,2386,2816,1125,1059,1045,892,1305,2750,29061,29206,2147483647,64558,65484,1,2046,11333,2566,54168,1,3,3,1
paper,13:10:01.204,29192,7145,3014,1291,883,1239,694,1968,1270,720,769,1911,2737,29223,29197,28986,28937,29241,1428,1226,3150,1155,2390,2812,1116,1072,1037,852,1344,2750,29113,29228,2147483647,64558,65484,2,2047,11328,2565,54163,1,3,3,1
paper,13:10:01.303,29293,7185,3067,1296,914,1265,738,1916,1239,729,725,1907,2799,29140,29118,28924,28933,29175,1511,1212,3190,1146,2390,2834,1133,1059,993,874,1283,2724,29109,29289,2147483647,64556,65483,65534,2054,11318,2556,54153,1,3,3,1
paper,13:10:01.404,29179,7136,3023,1283,896,1252,747,1955,1199,742,764,1889,2781,29263,29241,28973,28995,29219,1529,1252,3159,1142,2381,2790,1125,1063,988,852,1318,2729,29069,29197,2147483647,64558,65488,6,2057,11315,2555,54150,1,3,3,1
paper,13:10:01.504,29214,7163,2979,1278,905,1248,747,1955,1234,742,747,1907,2799,29188,29166,28959,28898,29175,1485,1217,3177,1129,2399,2764,1116,1054,975,843,1313,2733,29197,29201,2147483647,64547,65493,0,2058,11317,2557,54152,1,3,3,1
paper,13:10:01.604,29047,7189,3023,1274,870,1248,742,1911,1248,720,777,1907,2803,29214,29104,28889,29104,29096,1498,1208,3186,1138,2342,2799,1129,1032,993,887,1296,2724,28828,29061,2147483647,64555,65485,10,2053,11305,2564,54142,1,3,3,1
paper,13:10:01.703,29179,7176,2997,1287,874,1234,751,1955,1234,716,773,1920,2759,29179,29201,28964,28964,29214,1494,1226,3203,1190,2373,2777,1107,1045,1019,870,1283,2724,29065,29096,2147483647,64564,65479,8,2059,11278,2554,54113,1,3,3,1
paper,13:10:01.814,29126,7158,3001,1287,896,1212,742,1924,1278,733,725,1858,2794,29170,29140,29065,29083,29148,1485,1248,3199,1098,2403,2803,1120,1089,1015,856,1274,2733,29017,29148,2147483647,64538,65484,21,2062,11274,2547,54108,1,3,3,1
paper,13:10:01.828,28894,7167,3001,1278,922,1226,742,1920,1256,711,729,1911,2764,29192,29184,29236,29214,29241,1502,1195,3164,1120,2355,2790,1138,1094,997,830,1296,2724,28977,28924,2147483647,64555,65483,13,2059,11272,2546,54105,1,3,3,1
paper,13:10:02.003,28806,7132,2966,1270,883,1252,769,1933,1265,751,760,1867,2772,29153,29170,29030,29091,29135,1485,1234,3172,1168,2377,2816,1089,1072,1015,843,1278,2689,28762,28810,2147483647,64568,65482,4,2060,11253,2546,54087,1,3,3,1
paper,13:10:02.103,29131,7189,3010,1291,900,1212,755,1911,1256,764,764,1933,2781,29245,29228,29083,29069,29245,1498,1208,3142,1129,2408,2803,1085,1023,1015,896,1291,2742,29096,29126,2147483647,64563,65481,16,2061,11254,2547,54089,1,3,3,1
paper,13:10:02.203,29087,7167,3005,1274,883,1243,760,1933,1248,769,738,1916,2755,29100,29148,29047,29017,29162,1467,1208,3203,1142,2395,2768,1094,1072,979,848,1278,2707,29069,29118,2147483647,64545,65484,11,2060,11260,2540,54093,1,3,3,1
paper,13:10:02.304,29144,7154,3067,1305,892,1261,725,1929,1291,755,769,1929,2768,29342,29214,29065,29091,29219,1480,1217,3199,1195,2386,2856,1103,1037,988,843,1252,2693,29087,29170,2147483647,64552,65474,24,2060,11259,2540,54092,1,3,3,1
paper,13:10:02.403,29122,7154,3023,1283,914,1234,782,1920,1239,764,694,1916,2755,29214,29179,29056,29083,29197,1516,1226,3186,1125,2373,2786,1111,1032,1015,839,1291,2733,29043,29039,2147483647,64542,65490,27,2054,11264,2545,54097,1,3,3,1
paper,13:10:02.503,29083,7141,2997,1296,905,1230,751,1937,1243,720,742,1880,2790,29254,29228,28955,28911,29201,1458,1234,3177,1164,2381,2786,1133,1063,997,861,1305,2724,29131,29144,2147483647,64557,65486,22,2047,11250,2558,54084,1,3,3,1
paper,13:10:02.603,29104,7189,3010,1309,883,1234,751,1946,1270,747,742,1894,2812,29223,29157,28977,28973,29206,1485,1270,3190,1155,2381,2768,1098,1054,1054,865,1287,2750,29069,29069,2147483647,64565,65482,17,2042,11239,2560,54073,1,3,3,1
paper,13:10:02.703,29109,7141,2988,1309,883,1195,751,1933,1243,738,703,1911,2821,29179,29245,28942,28986,29258,1507,1221,3172,1155,2351,2772,1120,1059,1019,843,1274,2685,29100,29061,2147483647,64556,65486,24,2040,11241,2560,54075,1,3,3,1
paper,13:10:02.803,29175,7171,3023,1305,896,1265,769,1986,1243,707,738,1889,2750,29175,29166,28995,28990,29197,1480,1204,3208,1160,2359,2786,1098,1076,1010,834,1283,2689,29052,29100,2147483647,64560,65472,15,2034,11234,2562,54067,1,3,3,1
paper,13:10:02.903,29135,7158,2988,1300,861,1186,773,1946,1274,733,720,1907,2781,29254,29223,29052,29100,29250,1489,1283,3159,1151,2346,2786,1125,1063,1006,848,1300,2702,29083,29091,2147483647,64558,65482,13,2028,11234,2567,54067,1,3,3,1
paper,13:10:03.003,29201,7163,3001,1300,896,1221,747,1964,1291,751,738,1828,2812,29192,29179,28937,28964,29157,1520,1226,3159,1151,2403,2830,1103,1072,1010,826,1313,2711,29113,29157,2147483647,64565,65475,18,2027,11228,2566,54061,1,3,3,1
paper,13:10:03.103,29104,7163,3045,1278,870,1256,729,1942,1256,694,773,1959,2790,29148,29192,28916,28920,29162,1485,1212,3150,1142,2395,2803,1120,1059,979,826,1313,2711,29131,29175,2147483647,64560,65481,17,2022,11225,2569,54058,1,3,3,1
paper,13:10:03.203,29179,7149,2983,1335,905,1248,751,1916,1283,755,729,1902,2759,29271,29219,29104,29091,29201,1498,1208,3229,1146,2342,2799,1116,1010,1023,834,1296,2729,29043,29170,2147483647,64566,65476,22,2018,11223,2574,54057,1,3,3,1
paper,13:10:03.303,29109,7189,3023,1274,892,1239,747,1916,1243,742,747,1898,2777,29223,29188,29039,29025,29166,1480,1261,3212,1138,2355,2838,1173,1089,1032,830,1274,2742,28986,29140,2147483647,64553,65478,23,2017,11218,2576,54051,1,3,3,1
paper,13:10:03.423,29236,7145,3036,1318,892,1234,764,1929,1291,729,733,1907,2777,29289,29214,28968,28959,29228,1476,1221,3221,1186,2346,2786,1107,1076,1023,843,1335,2755,29052,29258,2147483647,64559,65477,22,2017,11216,2579,54050,1,3,3,1
paper,13:10:03.503,29003,7167,3014,1296,900,1234,773,1955,1256,751,720,1889,2755,29113,28889,28999,29065,28933,1502,1234,3177,1142,2377,2852,1085,1054,1010,870,1322,2724,28959,28977,2147483647,64563,65467,15,2017,11213,2579,54048,1,3,3,1
paper,13:10:03.604,28924,7185,2983,1322,874,1217,760,1959,1221,733,716,1894,2764,29285,29135,28973,29096,29192,1489,1217,3203,1142,2364,2768,1129,1037,1028,856,1291,2729,28867,28823,2147483647,64558,65484,17,2021,11219,2575,54053,1,3,3,1
paper,13:10:03.703,29096,7132,2983,1322,914,1239,720,1955,1261,720,725,1894,2772,29201,29148,28898,28929,29153,1472,1270,3208,1177,2399,2803,1103,1054,1010,861,1291,2733,28973,29113,2147483647,64557,65478,13,2025,11213,2572,54047,1,3,3,1
paper,13:10:03.803,29126,7176,3014,1313,922,1243,742,1951,1270,720,760,1898,2772,29351,29223,29113,29065,29197,1480,1217,3155,1125,2359,2781,1089,1045,1006,896,1287,2724,29012,29153,2147483647,64562,65479,15,2023,11214,2573,54048,1,3,3,1
paper,13:10:03.903,29122,7141,2997,1248,865,1212,777,1920,1283,751,751,1876,2777,29241,29118,28977,28990,29157,1507,1204,3137,1155,2377,2803,1107,1067,1050,861,1313,2702,28951,29091,2147483647,64554,65476,19,2024,11213,2573,54048,1,3,3,1
paper,13:10:03.918,29140,7127,3001,1287,887,1234,720,1977,1256,711,760,1929,2720,29307,29245,29083,29104,29236,1467,1221,3186,1142,2364,2812,1129,1107,1001,839,1296,2711,28973,29126,2147483647,64551,65477,18,2025,11209,2572,54043,1,3,3,1
paper,13:10:04.103,28964,7141,2979,1283,852,1217,755,1946,1256,725,720,1885,2834,29271,29157,29210,29166,29175,1485,1173,3190,1129,2342,2812,1142,1076,1041,843,1296,2729,29003,28889,2147483647,64564,65477,22,2026,11204,2571,54039,1,3,3,1
paper,13:10:04.118,29126,7127,3001,1283,892,1234,725,1937,1252,751,755,1885,2724,29223,29276,28964,28986,29254,1507,1212,3229,1138,2359,2790,1067,1059,1019,852,1291,2715,28911,29104,2147483647,64566,65472,13,2027,11200,2574,54036,1,3,3,1
paper,13:10:04.303,29192,7132,3027,1309,887,1252,773,1964,1256,751,725,1920,2799,29232,29122,29083,29034,29087,1472,1283,3190,1146,2359,2790,1089,1076,1015,870,1322,2693,29047,29166,2147483647,64553,65479,22,2029,11205,2580,54042,1,3,3,1
paper,13:10:04.319,29148,7079,3005,1313,870,1243,755,1924,1261,729,747,1885,2781,29293,29179,29056,29061,29258,1502,1248,3177,1111,2333,2772,1133,1059,1010,843,1274,2733,28929,29083,2147483647,64567,65475,25,2034,11201,2573,54038,1,3,3,1
paper,13:10:04.503,29166,7154,2997,1287,900,1208,755,1920,1226,738,711,1845,2781,29210,29285,28920,28933,29188,1489,1248,3155,1164,2359,2786,1045,1045,1006,865,1296,2698,28990,29100,2147483647,64565,65483,36,2028,11210,2573,54044,1,3,3,1
paper,13:10:04.520,29104,7149,2983,1309,883,1239,742,1951,1226,773,747,1894,2772,29250,29206,28999,29021,29223,1485,1195,3194,1138,2390,2786,1089,1089,984,865,1291,2737,29039,29153,2147483647,64548,65477,34,2030,11214,2570,54049,1,3,3,1
paper,13:10:04.704,29162,7163,3014,1340,896,1217,764,1911,1234,742,711,1902,2781,29337,29241,29104,29100,29170,1529,1208,3172,1129,2351,2777,1098,1045,1006,830,1287,2724,28902,29170,2147483647,64543,65476,19,2034,11209,2580,54047,1,3,3,1
paper,13:10:04.803,29122,7136,3010,1296,896,1226,742,1955,1234,729,685,1902,2768,29140,29184,28973,28937,29228,1489,1182,3177,1120,2342,2799,1098,1063,1006,782,1300,2693,28885,29065,2147483647,64558,65470,6,2035,11205,2593,54044,0,3,3,1
paper,13:10:04.903,29175,7114,3041,1287,883,1265,751,1964,1217,711,720,1916,2737,29232,29263,28946,28977,29219,1516,1186,3155,1151,2289,2794,1146,1045,1001,874,1296,2724,28858,29179,2147483647,64567,65471,13,2027,11198,2604,54040,0,3,3,1
go to fist,13:10:05.004,29069,7132,2983,1313,887,1226,747,1929,1261,725,733,1898,2790,29333,29258,29043,29012,29157,1472,1234,3159,1146,2337,2790,1072,1059,993,812,1283,2742,28656,29131,2147483647,64565,65473,17,2021,11200,2611,54043,0,3,3,1
go to fist,13:10:05.103,28937,7114,3076,1296,878,1265,729,1955,1256,729,738,1872,2803,29293,29135,28951,29144,29184,1498,1243,3155,1164,2351,2830,1098,1037,1019,878,1313,2746,28876,28977,2147483647,64558,65467,23,2022,11193,2609,54036,0,3,3,1
go to fist,13:10:05.213,29188,7154,3027,1278,883,1234,760,1955,1261,698,755,1894,2794,29263,29131,29065,29069,29126,1507,1226,3181,1138,2359,2786,1120,1059,997,834,1318,2737,28647,29126,2147483647,64555,65473,19,2011,11192,2624,54035,0,3,3,1
go to fist,13:10:05.303,28924,7119,2997,1327,870,1243,769,1907,1248,729,760,1907,2772,29346,29228,29267,29228,29206,1498,1248,3181,1133,2346,2772,1085,1045,944,848,1322,2711,29109,28885,2147483647,64559,65469,27,2002,11192,2634,54037,0,3,3,1
go to fist,13:10:05.403,29153,7180,2992,1278,865,1234,747,1924,1217,729,733,1894,2799,29271,29144,29078,29052,29219,1498,1221,3159,1160,2342,2772,1085,1054,1001,887,1274,2720,28612,29153,2147483647,64573,65467,22,1999,11185,2633,54028,0,3,3,1
go to fist,13:10:05.504,29131,7083,2948,1274,883,1239,764,1955,1252,729,742,1885,2786,29377,29228,29069,29122,29214,1458,1230,3164,1116,2337,2808,1142,1032,988,834,1287,2720,28867,29104,2147483647,64549,65468,22,1997,11192,2632,54036,0,3,3,1
go to fist,13:10:05.604,29214,7110,2983,1287,909,1217,755,1898,1230,738,733,1902,2786,29179,29170,28920,28937,29170,1498,1208,3194,1133,2351,2808,1125,1032,1019,843,1291,2772,28669,29135,2147483647,64551,65466,15,1999,11184,2634,54031,0,3,3,1
go to fist,13:10:05.703,29153,7132,3032,1278,892,1226,729,1942,1256,698,733,1898,2812,29250,29236,28924,29008,29219,1472,1182,3133,1138,2307,2746,1089,1067,988,821,1291,2711,28573,29087,2147483647,64569,65478,24,1998,11182,2642,54028,0,3,3,1
go to fist,13:10:05.804,29118,7207,2988,1309,900,1217,782,1885,1248,729,707,1880,2777,29320,29153,29043,29030,29201,1476,1243,3199,1160,2324,2764,1103,1050,979,852,1331,2746,28951,29140,2147483647,64549,65472,11,1996,11187,2642,54033,0,3,3,1
go to fist,13:10:05.819,29131,7136,2979,1300,905,1265,703,1911,1291,716,733,1889,2755,29197,29175,28959,28929,29179,1472,1243,3159,1151,2329,2794,1120,1063,1006,834,1265,2707,28863,29162,2147483647,64553,65467,24,1992,11180,2638,54023,0,3,3,1
go to fist,13:10:06.014,29219,7136,2953,1270,852,1221,769,1942,1243,755,738,1889,2790,29135,29236,29025,29030,29263,1467,1239,3164,1125,2364,2764,1133,1098,988,843,1283,2720,28749,29126,2147483647,64561,65463,27,1984,11182,2640,54024,0,3,3,1
go to fist,13:10:06.103,28907,7145,3010,1248,865,1217,729,1937,1234,738,720,1911,2812,29206,29179,29065,29083,29131,1502,1221,3168,1142,2368,2777,1120,1072,988,834,1322,2737,29153,28885,2147483647,64555,65468,23,1976,11175,2649,54019,0,3,3,1
go to fist,13:10:06.214,28916,7163,2944,1300,874,1234,755,1968,1278,733,747,1924,2808,29263,29135,28986,29179,29219,1472,1270,3208,1146,2412,2825,1094,1116,1010,896,1291,2698,28920,28823,2147483647,64567,65468,37,1975,11177,2649,54021,0,3,3,1
go to fist,13:10:06.303,29003,7136,3014,1291,896,1230,729,1942,1278,729,777,1889,2772,29170,29241,29087,29061,29197,1489,1234,3177,1142,2368,2812,1129,1054,993,843,1305,2693,29087,28832,2147483647,64562,65465,38,1972,11175,2642,54018,0,3,3,1
go to fist,13:10:06.403,29157,7185,2979,1283,883,1243,742,1933,1234,738,755,1911,2812,29254,29210,29091,29131,29232,1467,1248,3168,1125,2337,2777,1138,1072,984,817,1261,2685,28674,29170,2147483647,64569,65467,13,1977,11173,2645,54015,0,3,3,1
go to fist,13:10:06.418,29219,7136,2970,1252,865,1261,720,1946,1252,698,733,1933,2834,29043,29214,28995,29030,29210,1467,1230,3181,1138,2342,2786,1103,1037,1006,834,1278,2764,28735,29140,2147483647,64553,65481,14,1979,11181,2643,54023,0,3,3,1
go to fist,13:10:06.519,29122,7149,2979,1300,918,1243,764,1894,1278,716,751,1920,2746,29232,29219,29100,29091,29188,1498,1234,3190,1133,2386,2821,1085,1041,988,861,1300,2715,28731,29109,2147483647,64565,65463,19,1982,11176,2643,54019,0,3,3,1
go to fist,13:10:06.704,29131,7149,3058,1318,892,1226,747,1933,1221,742,738,1942,2816,29148,29148,29065,29039,29223,1480,1199,3190,1138,2346,2808,1094,1098,1001,821,1283,2707,28630,29131,2147483647,64549,65457,18,1989,11165,2649,54008,0,3,3,1
go to fist,13:10:06.804,29122,7242,3014,1274,940,1243,755,1933,1256,716,773,1946,2808,29228,29223,29083,29096,29223,1520,1252,3190,1199,2403,2821,1116,1081,993,848,1291,2724,28880,29113,2147483647,64541,65471,15,1976,11167,2640,54012,0,3,3,1
go to fist,13:10:06.903,29162,7224,3019,1287,852,1252,742,1942,1230,729,751,1951,2799,29201,29192,29135,29135,29175,1498,1217,3208,1129,2373,2834,1138,1089,1001,843,1335,2720,28784,29236,2147483647,64557,65469,29,1976,11159,2643,54003,0,3,3,1
go to fist,13:10:07.004,29122,7141,3032,1291,887,1230,804,1946,1230,707,747,1942,2764,29219,29184,29056,29091,29219,1494,1243,3208,1125,2399,2812,1103,1085,966,865,1344,2715,28894,29140,2147483647,64566,65479,38,1987,11158,2640,54006,1,3,3,1
go to fist,13:10:07.104,29153,7202,3084,1296,909,1265,782,1942,1248,703,689,1937,2808,29087,29219,29175,29122,29166,1476,1248,3172,1160,2355,2781,1120,1098,1010,861,1318,2733,28608,29179,2147483647,64557,65471,15,1980,11193,2644,54039,1,3,3,1
go to fist,13:10:07.204,29140,7136,3093,1287,870,1239,751,1924,1234,725,782,1937,2856,29087,29175,29188,29192,29214,1502,1261,3194,1186,2377,2808,1098,1054,1050,852,1296,2715,28845,29135,2147483647,64561,65478,17,1965,11219,2647,54058,1,3,3,1
go to fist,13:10:07.219,29219,7229,3014,1300,909,1239,791,1959,1208,751,747,1933,2830,29201,29223,29219,29271,29236,1524,1230,3177,1129,2346,2838,1133,1045,984,839,1270,2707,28687,29175,2147483647,64546,65473,8,1961,11233,2649,54074,1,3,3,1
go to fist,13:10:07.404,29074,7207,3001,1278,887,1256,782,1955,1265,760,751,1911,2852,29056,29192,29061,29056,29258,1485,1243,3146,1133,2390,2825,1120,1063,1019,852,1309,2746,28700,29065,2147483647,64560,65460,32,1962,11250,2661,54092,1,3,3,1
go to fist,13:10:07.503,29162,7193,3071,1287,909,1226,747,1916,1256,733,782,1955,2812,29184,29311,29131,29122,29254,1498,1208,3199,1103,2408,2856,1094,1063,1019,870,1278,2737,28823,29206,2147483647,64553,65468,65531,1953,11275,2667,54120,1,3,3,1
go to fist,13:10:07.603,29122,7229,3093,1291,909,1239,791,1955,1278,751,747,1964,2838,29148,29206,29188,29166,29170,1507,1243,3146,1116,2390,2803,1098,1076,1028,861,1283,2764,28608,29118,2147483647,64560,65473,65531,1940,11293,2671,54134,0,3,3,1
go to fist,13:10:07.704,29201,7193,3041,1270,927,1270,760,1924,1252,716,711,1955,2830,29153,29210,29254,29197,29219,1502,1186,3186,1125,2416,2860,1120,1050,1006,856,1278,2742,28608,29153,2147483647,64549,65473,65524,1954,11289,2666,54131,0,3,3,1
go to fist,13:10:07.719,29118,7229,3067,1344,900,1239,751,1968,1226,698,777,1911,2838,29113,29219,29135,29223,29214,1520,1239,3181,1133,2412,2816,1138,1059,1019,826,1291,2786,28647,29074,2147483647,64558,65468,65506,1964,11317,2669,54166,0,3,3,1
go to fist,13:10:07.824,29144,7290,3128,1300,861,1278,738,1955,1252,720,747,1981,2913,29148,29030,29223,29241,29140,1520,1243,3221,1160,2364,2869,1076,1037,1045,826,1296,2720,28828,29188,2147483647,64577,65485,65525,1946,11366,2681,54210,0,3,3,1
go to fist,13:10:08.004,28889,7316,3203,1278,940,1265,769,1955,1230,720,755,1898,2882,29104,29236,28973,29126,29206,1511,1239,3221,1125,2381,2878,1111,1094,1010,834,1305,2746,29069,28916,2147483647,64559,65477,65524,1907,11430,2680,54268,0,3,3,1
go to fist,13:10:08.103,29091,7338,3208,1252,878,1239,782,1981,1243,738,751,1951,2882,29118,29223,29280,29276,29214,1542,1226,3199,1129,2408,2917,1072,1059,1015,856,1287,2755,28604,29122,2147483647,64544,65468,65516,1895,11463,2646,54291,0,3,3,1
go to fist,13:10:08.204,29166,7303,3120,1274,918,1226,751,1924,1252,738,755,1986,2869,29091,29140,29052,29061,29175,1533,1252,3181,1089,2412,2869,1089,1063,979,826,1305,2737,28806,29135,2147483647,64544,65469,65531,1895,11461,2640,54288,0,3,3,1
go to fist,13:10:08.303,29140,7290,3186,1309,900,1221,738,1951,1274,729,733,1933,2878,29148,29210,29170,29170,29228,1494,1221,3229,1098,2421,2887,1081,1094,997,821,1300,2764,28770,29135,2147483647,64555,65476,65521,1902,11437,2623,54260,0,3,3,1
go to fist,13:10:08.318,29170,7255,3111,1296,909,1243,782,1977,1234,755,742,1955,2856,29157,29228,29245,29210,29179,1467,1226,3190,1155,2416,2856,1094,1107,988,861,1296,2764,28973,29175,2147483647,64556,65482,65503,1898,11452,2630,54277,0,3,3,1
go to fist,13:10:08.419,29091,7198,3076,1291,914,1221,720,1968,1234,747,711,1924,2856,29052,29144,29201,29232,29179,1485,1217,3225,1151,2487,2891,1120,1037,1019,892,1291,2698,28595,29104,2147483647,64533,65474,65490,1895,11471,2644,54299,0,3,3,1
go to fist,13:10:08.603,29210,7141,3019,1318,905,1248,742,1973,1248,685,729,1929,2913,29100,29223,29219,29250,29254,1480,1239,3216,1151,2478,2860,1125,1076,1006,861,1296,2729,28951,29170,2147483647,64542,65465,65529,1907,11471,2654,54303,0,3,3,1
go to fist,13:10:08.619,29175,7136,2988,1278,914,1252,742,1955,1234,755,733,1916,2869,29197,29280,29223,29188,29337,1467,1226,3190,1125,2496,2830,1142,1081,993,848,1331,2715,28691,29078,2147483647,64556,65465,65496,1923,11450,2662,54287,0,3,3,1
go to fist,13:10:08.804,29192,7154,2992,1278,931,1252,764,1942,1252,733,773,1942,2887,29126,29228,29223,29285,29214,1520,1204,3194,1177,2522,2874,1111,1120,971,843,1327,2750,29025,29166,2147483647,64561,65486,65520,1934,11449,2669,54290,0,3,3,1
go to fist,13:10:08.903,29175,7127,2970,1322,900,1217,751,1973,1252,751,733,1916,2891,29039,29232,29192,29228,29175,1529,1217,3199,1116,2535,2852,1098,1076,975,848,1265,2755,28951,29118,2147483647,64572,65479,65507,1951,11451,2666,54293,0,3,3,1
go to fist,13:10:09.003,29232,7092,2970,1283,878,1243,751,1990,1230,738,725,1951,2878,29140,29250,29258,29258,29289,1507,1226,3260,1120,2575,2847,1120,1076,1006,821,1283,2759,28990,29206,2147483647,64567,65485,65509,1953,11466,2667,54310,0,3,3,1
go to fist,13:10:09.103,28902,7136,2957,1300,931,1217,738,1968,1239,738,755,1911,2874,29096,29162,29148,29188,29206,1498,1230,3251,1107,2562,2909,1107,1063,1006,817,1291,2768,29039,29008,2147483647,64562,65474,65507,1960,11476,2678,54323,0,3,3,1
go to fist,13:10:09.203,29087,7110,2944,1318,918,1199,733,1920,1274,711,742,1955,2882,29113,29250,29298,29241,29232,1502,1217,3203,1107,2610,2909,1125,1063,984,887,1300,2781,29025,29003,2147483647,64566,65473,65512,1973,11474,2689,54326,0,3,3,1
go to fist,13:10:09.303,28757,7141,2944,1309,896,1256,760,1968,1248,725,777,1959,2895,29109,29122,29219,29236,29091,1529,1226,3221,1120,2557,2891,1089,1054,975,896,1283,2772,29012,28946,2147483647,64543,65475,65512,1989,11479,2698,54336,0,3,3,1
go to fist,13:10:09.403,29030,7149,2922,1300,909,1239,764,1964,1278,729,747,1964,2878,29232,29386,29293,29271,29373,1507,1248,3194,1151,2601,2895,1103,1041,1001,861,1322,2759,28942,29030,2147483647,64558,65477,65512,1995,11478,2710,54340,0,3,3,1
go to fist,13:10:09.503,29056,7119,2948,1278,909,1243,747,1937,1252,729,769,1924,2895,29056,29210,29232,29144,29157,1480,1243,3208,1116,2597,2904,1103,1098,1010,856,1305,2764,28999,29074,2147483647,64551,65471,65495,1998,11477,2718,54341,0,3,3,1
go to fist,13:10:09.519,29043,7075,2957,1283,944,1252,716,2025,1261,711,747,1937,2891,29126,29236,29214,29245,29267,1511,1195,3234,1155,2583,2891,1142,1094,1010,848,1278,2750,28942,29025,2147483647,64544,65485,65507,2002,11489,2727,54356,0,3,3,1
