Time,Click
2022-06-30 16:11:33.999881-07:00,60.55157915
2022-06-30 16:11:34.000699-07:00,54.52230329
2022-06-30 16:11:34.040714-07:00,54.59299525
2022-06-30 16:11:34.118898-07:00,55.56365502
2022-06-30 16:11:34.160837-07:00,55.63428261
2022-06-30 16:11:34.199017-07:00,54.80487802
2022-06-30 16:11:34.240920-07:00,54.87544124
2022-06-30 16:11:34.360049-07:00,56.74597227
2022-06-30 16:11:34.362735-07:00,56.81647112
2022-06-30 16:11:34.398933-07:00,59.38693779
2022-06-30 16:11:34.441665-07:00,59.45737227
2022-06-30 16:11:34.520738-07:00,57.82777456
2022-06-30 16:11:34.558920-07:00,56.19814467
2022-06-30 16:11:34.599040-07:00,56.2684826
2022-06-30 16:11:34.640647-07:00,57.23878834
2022-06-30 16:11:34.760226-07:00,57.30906189
2022-06-30 16:11:34.761358-07:00,53.87930327
2022-06-30 16:11:34.798990-07:00,53.94951245
2022-06-30 16:11:34.840969-07:00,51.41968945
2022-06-30 16:11:34.880511-07:00,51.48983427
2022-06-30 16:11:34.958930-07:00,53.2599469
2022-06-30 16:11:35.000643-07:00,53.33002735
2022-06-30 16:11:35.080988-07:00,56.90007561
2022-06-30 16:11:35.118874-07:00,56.97009169
2022-06-30 16:11:35.198385-07:00,52.74007558
2022-06-30 16:11:35.199836-07:00,52.81002729
2022-06-30 16:11:35.280627-07:00,52.87994681
2022-06-30 16:11:35.281097-07:00,52.94983415
2022-06-30 16:11:35.361199-07:00,49.51968931
2022-06-30 16:11:35.400307-07:00,49.58951227
2022-06-30 16:11:35.439252-07:00,49.65930306
2022-06-30 16:11:35.480803-07:00,49.72906166
2022-06-30 16:11:35.558910-07:00,54.99878807
2022-06-30 16:11:35.599584-07:00,55.0684823
2022-06-30 16:11:35.639039-07:00,54.23814435
2022-06-30 16:11:35.720430-07:00,54.30777421
2022-06-30 16:11:35.758929-07:00,44.97737188
2022-06-30 16:11:35.798903-07:00,48.44693737
2022-06-30 16:11:35.837968-07:00,48.51647068
2022-06-30 16:11:35.879446-07:00,46.8859718
2022-06-30 16:11:35.958240-07:00,46.95544073
2022-06-30 16:11:35.998533-07:00,48.72487749
2022-06-30 16:11:36.143911-07:00,48.79428205
2022-06-30 16:11:36.144819-07:00,51.46365443
2022-06-30 16:11:36.159657-07:00,51.53299463
2022-06-30 16:11:36.244482-07:00,52.50230264
2022-06-30 16:11:36.245342-07:00,52.57157847
2022-06-30 16:11:36.280555-07:00,49.14082211
2022-06-30 16:11:36.358952-07:00,49.21003357
2022-06-30 16:11:36.400202-07:00,59.67921284
2022-06-30 16:11:36.439103-07:00,59.74835993
2022-06-30 16:11:36.480641-07:00,52.01747483
2022-06-30 16:11:36.558940-07:00,52.08655755
2022-06-30 16:11:36.598809-07:00,46.95560809
2022-06-30 16:11:36.639316-07:00,47.02462643
2022-06-30 16:11:36.679983-07:00,48.7936126
2022-06-30 16:11:36.759835-07:00,48.86256658
2022-06-30 16:11:36.798885-07:00,49.83148837
2022-06-30 16:11:36.837904-07:00,49.90037798
2022-06-30 16:11:36.880666-07:00,49.06923541
2022-06-30 16:11:36.959910-07:00,49.13806065
2022-06-30 16:11:37.000808-07:00,44.9068537
2022-06-30 16:11:37.040323-07:00,44.97561457
2022-06-30 16:11:37.079889-07:00,45.04434326
2022-06-30 16:11:37.202677-07:00,47.71303976
2022-06-30 16:11:37.203953-07:00,47.78170407
2022-06-30 16:11:37.351312-07:00,49.5503362
2022-06-30 16:11:37.352243-07:00,49.61893615
2022-06-30 16:11:37.369791-07:00,47.98750391
2022-06-30 16:11:37.475723-07:00,48.05603949
2022-06-30 16:11:37.476665-07:00,43.82454288
2022-06-30 16:11:37.480699-07:00,43.89301409
2022-06-30 16:11:37.599626-07:00,46.56145311
2022-06-30 16:11:37.601431-07:00,46.62985995
2022-06-30 16:11:37.639875-07:00,46.6982346
2022-06-30 16:11:37.720795-07:00,46.76657707
2022-06-30 16:11:37.759390-07:00,46.83488735
2022-06-30 16:11:37.799247-07:00,46.90316545
2022-06-30 16:11:37.840486-07:00,49.57141136
2022-06-30 16:11:37.879883-07:00,49.63962509
2022-06-30 16:11:37.959344-07:00,51.40780663
2022-06-30 16:11:37.998764-07:00,51.47595599
2022-06-30 16:11:38.038898-07:00,42.04407317
2022-06-30 16:11:38.080626-07:00,42.11215816
2022-06-30 16:11:38.120628-07:00,44.78021096
2022-06-30 16:11:38.198156-07:00,44.84823158
2022-06-30 16:11:38.238779-07:00,42.31622002
2022-06-30 16:11:38.278924-07:00,39.78417627
2022-06-30 16:11:38.321357-07:00,39.85210033
2022-06-30 16:11:38.399268-07:00,64.11999221
2022-06-30 16:11:38.438807-07:00,64.18785191
2022-06-30 16:11:38.478019-07:00,340.2556794
2022-06-30 16:11:38.520567-07:00,340.3234747
2022-06-30 16:11:38.640105-07:00,303.5912379
2022-06-30 16:11:38.640945-07:00,303.6589688
2022-06-30 16:11:38.679849-07:00,195.3266676
2022-06-30 16:11:38.720674-07:00,195.3943342
2022-06-30 16:11:38.799566-07:00,129.7619686
2022-06-30 16:11:38.838721-07:00,129.8295708
2022-06-30 16:11:38.880808-07:00,107.1971409
2022-06-30 16:11:38.921010-07:00,107.2646787
2022-06-30 16:11:38.999907-07:00,101.3321844
2022-06-30 16:11:39.038800-07:00,101.3996578
2022-06-30 16:11:39.118273-07:00,87.56709914
2022-06-30 16:11:39.119679-07:00,87.63450824
2022-06-30 16:11:39.198106-07:00,77.30188517
2022-06-30 16:11:39.238442-07:00,77.36922991
2022-06-30 16:11:39.318180-07:00,73.93654246
2022-06-30 16:11:39.319746-07:00,74.00382283
2022-06-30 16:11:39.401365-07:00,69.77107101
2022-06-30 16:11:39.439320-07:00,69.83828701
2022-06-30 16:11:39.478922-07:00,68.20547083
2022-06-30 16:11:39.520586-07:00,58.77262246
2022-06-30 16:11:39.669549-07:00,58.8397419
2022-06-30 16:11:39.670329-07:00,58.90682917
2022-06-30 16:11:39.682844-07:00,58.97388424
2022-06-30 16:11:39.821063-07:00,57.34090713
2022-06-30 16:11:39.821906-07:00,57.40789784
2022-06-30 16:11:39.839046-07:00,54.87485636
2022-06-30 16:11:39.919883-07:00,54.9417827
2022-06-30 16:11:39.920712-07:00,52.40867685
2022-06-30 16:11:39.998718-07:00,52.47553881
2022-06-30 16:11:40.038939-07:00,47.3423686
2022-06-30 16:11:40.078854-07:00,47.40916619
2022-06-30 16:11:40.121032-07:00,48.37593161
2022-06-30 16:11:40.198896-07:00,48.44266483
2022-06-30 16:11:40.238182-07:00,50.20936588
2022-06-30 16:11:40.278931-07:00,50.27603473
2022-06-30 16:11:40.319243-07:00,43.44267141
2022-06-30 16:11:40.403105-07:00,43.5092759
2022-06-30 16:11:40.438789-07:00,41.8758482
2022-06-30 16:11:40.478634-07:00,41.94238832
2022-06-30 16:11:40.519778-07:00,38.50889625
2022-06-30 16:11:40.600432-07:00,38.575372
2022-06-30 16:11:40.638600-07:00,40.44181557
2022-06-30 16:11:40.678666-07:00,40.50822695
2022-06-30 16:11:40.720451-07:00,35.37460614
2022-06-30 16:11:40.798825-07:00,38.84095315
2022-06-30 16:11:40.838752-07:00,38.90726798
2022-06-30 16:11:40.879534-07:00,34.67355062
2022-06-30 16:11:40.918264-07:00,34.73980107
2022-06-30 16:11:40.960638-07:00,33.10601934
2022-06-30 16:11:41.038440-07:00,33.17220543
2022-06-30 16:11:41.078120-07:00,33.23835933
2022-06-30 16:11:41.120143-07:00,33.30448105
2022-06-30 16:11:41.199946-07:00,34.27057058
2022-06-30 16:11:41.239977-07:00,34.33662792
2022-06-30 16:11:41.281610-07:00,30.10265309
2022-06-30 16:11:41.320455-07:00,30.16864606
2022-06-30 16:11:41.359814-07:00,31.13460686
2022-06-30 16:11:41.438740-07:00,31.20053546
2022-06-30 16:11:41.520668-07:00,32.96643189
2022-06-30 16:11:41.521562-07:00,33.03229612
2022-06-30 16:11:41.572946-07:00,29.59812818
2022-06-30 16:11:41.685045-07:00,29.66392805
2022-06-30 16:11:41.686398-07:00,31.52969573
2022-06-30 16:11:41.816289-07:00,31.59543123
2022-06-30 16:11:41.817188-07:00,27.36113454
2022-06-30 16:11:41.840760-07:00,27.42680567
2022-06-30 16:11:41.880836-07:00,18.89244461
2022-06-30 16:11:41.917861-07:00,18.95805137
2022-06-30 16:11:41.959123-07:00,28.42362595
2022-06-30 16:11:42.038756-07:00,25.88916834
2022-06-30 16:11:42.078951-07:00,25.95467854
2022-06-30 16:11:42.118576-07:00,25.22015656
2022-06-30 16:11:42.160650-07:00,25.2856024
2022-06-30 16:11:42.240699-07:00,25.35101605
2022-06-30 16:11:42.279512-07:00,25.41639752
2022-06-30 16:11:42.318584-07:00,25.4817468
2022-06-30 16:11:42.360494-07:00,25.54706389
2022-06-30 16:11:42.441143-07:00,25.6123488
2022-06-30 16:11:42.479734-07:00,25.67760153
2022-06-30 16:11:42.520420-07:00,22.34282207
2022-06-30 16:11:42.599792-07:00,22.40801043
2022-06-30 16:11:42.638941-07:00,20.6731666
2022-06-30 16:11:42.678464-07:00,20.73829059
2022-06-30 16:11:42.760353-07:00,22.60338239
2022-06-30 16:11:42.761170-07:00,22.66844201
2022-06-30 16:11:42.838855-07:00,29.53346944
2022-06-30 16:11:42.879484-07:00,29.59846469
2022-06-30 16:11:42.918586-07:00,19.36342776
2022-06-30 16:11:42.960610-07:00,19.42835863
2022-06-30 16:11:43.000461-07:00,18.69325733
2022-06-30 16:11:43.080616-07:00,18.75812384
2022-06-30 16:11:43.120476-07:00,21.32295816
2022-06-30 16:11:43.159958-07:00,21.3877603
2022-06-30 16:11:43.200468-07:00,24.05253025
2022-06-30 16:11:43.278596-07:00,21.51726802
2022-06-30 16:11:43.318537-07:00,21.58197361
2022-06-30 16:11:43.399201-07:00,14.84664701
2022-06-30 16:11:43.400404-07:00,14.91128822
2022-06-30 16:11:43.519762-07:00,15.77589726
2022-06-30 16:11:43.520635-07:00,15.8404741
2022-06-30 16:11:43.558521-07:00,16.80501876
2022-06-30 16:11:43.599006-07:00,16.86953124
2022-06-30 16:11:43.678630-07:00,12.63401153
2022-06-30 16:11:43.719883-07:00,12.69845964
2022-06-30 16:11:43.758554-07:00,16.16287556
2022-06-30 16:11:43.799663-07:00,16.22725929
2022-06-30 16:11:43.878610-07:00,18.09161085
2022-06-30 16:11:43.918592-07:00,18.15593021
2022-06-30 16:11:43.959275-07:00,15.6202174
2022-06-30 16:11:44.000506-07:00,15.68447239
2022-06-30 16:11:44.078591-07:00,20.84869521
2022-06-30 16:11:44.118602-07:00,20.91288584
2022-06-30 16:11:44.239938-07:00,16.67704428
2022-06-30 16:11:44.241785-07:00,16.74117054
2022-06-30 16:11:44.359857-07:00,13.40526461
2022-06-30 16:11:44.360895-07:00,13.4693265
2022-06-30 16:11:44.361579-07:00,15.2333562
2022-06-30 16:11:44.400483-07:00,15.29735372
2022-06-30 16:11:44.478671-07:00,15.36131906
2022-06-30 16:11:44.517971-07:00,8.625252208
2022-06-30 16:11:44.599529-07:00,8.689153173
2022-06-30 16:11:44.601233-07:00,18.15302195
2022-06-30 16:11:44.678593-07:00,18.21685855
2022-06-30 16:11:44.718588-07:00,16.58066296
2022-06-30 16:11:44.758647-07:00,16.64443518
2022-06-30 16:11:44.840104-07:00,13.30817522
2022-06-30 16:11:44.879186-07:00,13.37188308
2022-06-30 16:11:44.918616-07:00,12.53555875
2022-06-30 16:11:44.999482-07:00,12.59920224
2022-06-30 16:11:45.000334-07:00,10.96281354
2022-06-30 16:11:45.078730-07:00,11.02639266
2022-06-30 16:11:45.118576-07:00,9.389939589
2022-06-30 16:11:45.200234-07:00,9.453454337
2022-06-30 16:11:45.201110-07:00,11.2169369
2022-06-30 16:11:45.278544-07:00,11.28038728
2022-06-30 16:11:45.318536-07:00,9.643805469
2022-06-30 16:11:45.358984-07:00,9.707191477
2022-06-30 16:11:45.439516-07:00,13.1705453
2022-06-30 16:11:45.440546-07:00,13.23386694
2022-06-30 16:11:45.518600-07:00,12.39715639
2022-06-30 16:11:45.558475-07:00,12.46041366
2022-06-30 16:11:45.600607-07:00,8.323638745
2022-06-30 16:11:45.640547-07:00,8.386831645
2022-06-30 16:11:45.718593-07:00,12.64999236
2022-06-30 16:11:45.758743-07:00,10.21312089
2022-06-30 16:11:45.840016-07:00,10.27621723
2022-06-30 16:11:45.841475-07:00,9.439281393
2022-06-30 16:11:45.918547-07:00,9.502313369
2022-06-30 16:11:45.958472-07:00,8.765313159
2022-06-30 16:11:46.040532-07:00,8.828280765
2022-06-30 16:11:46.042150-07:00,7.991216185
2022-06-30 16:11:46.170832-07:00,8.054119421
2022-06-30 16:11:46.172181-07:00,10.71699047
2022-06-30 16:11:46.295413-07:00,10.77982934
2022-06-30 16:11:46.296208-07:00,12.54263602
2022-06-30 16:11:46.321291-07:00,12.60541052
2022-06-30 16:11:46.359792-07:00,15.26815283
2022-06-30 16:11:46.398452-07:00,15.33086296
2022-06-30 16:11:46.479446-07:00,8.493540898
2022-06-30 16:11:46.517931-07:00,8.556186656
2022-06-30 16:11:46.558507-07:00,6.118800229
2022-06-30 16:11:46.598536-07:00,6.181381617
2022-06-30 16:11:46.679664-07:00,2.74393082
2022-06-30 16:11:46.718705-07:00,2.806447838
2022-06-30 16:11:46.758517-07:00,2.868932672
2022-06-30 16:11:46.798421-07:00,2.93138532
2022-06-30 16:11:46.838912-07:00,10.69380578
2022-06-30 16:11:46.919705-07:00,10.75619406
2022-06-30 16:11:46.958633-07:00,8.318550158
2022-06-30 16:11:47.000239-07:00,10.08087407
2022-06-30 16:11:47.038910-07:00,10.14316579
2022-06-30 16:11:47.118561-07:00,6.805425332
2022-06-30 16:11:47.158543-07:00,6.867652687
2022-06-30 16:11:47.198573-07:00,12.82984786
2022-06-30 16:11:47.240303-07:00,12.89201084
2022-06-30 16:11:47.370246-07:00,7.054141643
2022-06-30 16:11:47.371052-07:00,7.116240259
2022-06-30 16:11:47.493818-07:00,7.17830669
2022-06-30 16:11:47.494628-07:00,7.240340936
2022-06-30 16:11:47.520720-07:00,9.802342998
2022-06-30 16:11:47.560130-07:00,9.864312874
2022-06-30 16:11:47.598486-07:00,8.226250566
2022-06-30 16:11:47.640411-07:00,8.288156073
2022-06-30 16:11:47.718556-07:00,5.750029396
2022-06-30 16:11:47.757957-07:00,5.811870533
2022-06-30 16:11:47.799556-07:00,5.873679486
2022-06-30 16:11:47.922600-07:00,5.935456253
2022-06-30 16:11:47.923794-07:00,4.297200836
2022-06-30 16:11:47.958544-07:00,4.358913235
2022-06-30 16:11:47.997681-07:00,7.020593448
2022-06-30 16:11:48.040431-07:00,7.082241477
2022-06-30 16:11:48.118613-07:00,6.24385732
2022-06-30 16:11:48.159944-07:00,6.305440979
2022-06-30 16:11:48.198498-07:00,6.366992454
2022-06-30 16:11:48.239346-07:00,3.028511743
2022-06-30 16:11:48.318498-07:00,3.089998848
2022-06-30 16:11:48.399703-07:00,9.151453767
2022-06-30 16:11:48.400706-07:00,9.212876502
2022-06-30 16:11:48.440667-07:00,7.574267053
2022-06-30 16:11:48.519682-07:00,7.635625418
2022-06-30 16:11:48.558547-07:00,-0.003048402
2022-06-30 16:11:48.598389-07:00,0.058245594
2022-06-30 16:11:48.640441-07:00,263.1195074
2022-06-30 16:11:48.681856-07:00,263.180737
2022-06-30 16:11:48.758606-07:00,349.9419345
2022-06-30 16:11:48.799595-07:00,350.0030997
2022-06-30 16:11:48.838454-07:00,211.1642328
2022-06-30 16:11:48.880409-07:00,211.2253337
2022-06-30 16:11:48.959048-07:00,160.3864024
2022-06-30 16:11:49.043535-07:00,160.4474389
2022-06-30 16:11:49.044712-07:00,140.4084432
2022-06-30 16:11:49.079630-07:00,140.4694154
2022-06-30 16:11:49.159073-07:00,123.0303554
2022-06-30 16:11:49.197942-07:00,123.0912631
2022-06-30 16:11:49.238409-07:00,117.1521387
2022-06-30 16:11:49.372435-07:00,117.2129821
2022-06-30 16:11:49.373301-07:00,105.9737934
2022-06-30 16:11:49.496366-07:00,106.0345724
2022-06-30 16:11:49.497375-07:00,106.0953192
2022-06-30 16:11:49.498182-07:00,98.35603392
2022-06-30 16:11:49.559900-07:00,98.4167164
2022-06-30 16:11:49.598493-07:00,94.9773667
2022-06-30 16:11:49.637622-07:00,95.03798482
2022-06-30 16:11:49.680475-07:00,92.49857075
2022-06-30 16:11:49.758636-07:00,92.55912449
2022-06-30 16:11:49.798243-07:00,86.61964605
2022-06-30 16:11:49.838649-07:00,86.68013543
2022-06-30 16:11:49.880442-07:00,82.34059262
2022-06-30 16:11:49.958468-07:00,82.40101762
2022-06-30 16:11:49.998547-07:00,81.66141045
2022-06-30 16:11:50.038949-07:00,81.72177108
2022-06-30 16:11:50.080464-07:00,72.28209953
2022-06-30 16:11:50.158635-07:00,72.3423958
2022-06-30 16:11:50.198583-07:00,79.30265988
2022-06-30 16:11:50.279129-07:00,79.36289178
2022-06-30 16:11:50.279762-07:00,69.02309149
2022-06-30 16:11:50.359642-07:00,69.08325902
2022-06-30 16:11:50.399557-07:00,72.64339436
2022-06-30 16:11:50.440721-07:00,72.70349752
2022-06-30 16:11:50.518643-07:00,68.46356849
2022-06-30 16:11:50.645269-07:00,68.52360728
2022-06-30 16:11:50.646373-07:00,65.98361389
2022-06-30 16:11:50.647883-07:00,66.0435883
2022-06-30 16:11:50.679553-07:00,71.30353054
2022-06-30 16:11:50.719524-07:00,60.96344059
2022-06-30 16:11:50.797853-07:00,61.02331845
2022-06-30 16:11:50.837616-07:00,65.38316413
2022-06-30 16:11:50.878851-07:00,65.44297763
2022-06-30 16:11:50.918863-07:00,68.10275894
2022-06-30 16:11:50.997878-07:00,68.16250806
2022-06-30 16:11:51.037616-07:00,60.422225
2022-06-30 16:11:51.078825-07:00,60.48190976
2022-06-30 16:11:51.118952-07:00,59.74156233
2022-06-30 16:11:51.197865-07:00,59.80118271
2022-06-30 16:11:51.239046-07:00,58.16077092
2022-06-30 16:11:51.280119-07:00,58.22032693
2022-06-30 16:11:51.320549-07:00,59.97985076
2022-06-30 16:11:51.398436-07:00,60.03934241
2022-06-30 16:11:51.438477-07:00,56.59880187
2022-06-30 16:11:51.478361-07:00,56.65822915
2022-06-30 16:11:51.520460-07:00,55.91762424
2022-06-30 16:11:51.600410-07:00,55.97698715
2022-06-30 16:11:51.638475-07:00,56.83631787
2022-06-30 16:11:51.678362-07:00,56.89561641
2022-06-30 16:11:51.720335-07:00,56.15488276
2022-06-30 16:11:51.797785-07:00,56.21411693
2022-06-30 16:11:51.837924-07:00,54.57331891
2022-06-30 16:11:51.919247-07:00,54.63248871
2022-06-30 16:11:51.920404-07:00,55.49162633
2022-06-30 16:11:51.999017-07:00,53.85073176
2022-06-30 16:11:52.038404-07:00,53.909805
2022-06-30 16:11:52.078630-07:00,54.86884606
2022-06-30 16:11:52.120493-07:00,54.92785493
2022-06-30 16:11:52.197794-07:00,54.98683162
2022-06-30 16:11:52.239832-07:00,55.04577613
2022-06-30 16:11:52.278318-07:00,55.10468845
2022-06-30 16:11:52.359401-07:00,55.16356859
2022-06-30 16:11:52.398262-07:00,44.02241654
2022-06-30 16:11:52.438912-07:00,44.0812323
2022-06-30 16:11:52.478549-07:00,50.14001588
2022-06-30 16:11:52.520442-07:00,50.19876728
2022-06-30 16:11:52.598225-07:00,49.35748649
2022-06-30 16:11:52.638293-07:00,49.41617352
2022-06-30 16:11:52.678214-07:00,50.37482836
2022-06-30 16:11:52.720041-07:00,50.43345102
2022-06-30 16:11:52.798176-07:00,47.09204149
2022-06-30 16:11:52.838707-07:00,47.15059978
2022-06-30 16:11:52.878731-07:00,47.20912588
2022-06-30 16:11:52.959471-07:00,47.2676198
2022-06-30 16:11:52.961100-07:00,43.02608153
2022-06-30 16:11:53.038251-07:00,43.08451108
2022-06-30 16:11:53.078523-07:00,47.44290844
2022-06-30 16:11:53.118633-07:00,47.50127362
2022-06-30 16:11:53.238239-07:00,48.35960661
2022-06-30 16:11:53.240810-07:00,45.01790742
2022-06-30 16:11:53.278180-07:00,45.07617605
2022-06-30 16:11:53.320868-07:00,46.03441249
2022-06-30 16:11:53.360129-07:00,46.09261674
2022-06-30 16:11:53.438280-07:00,41.85078881
2022-06-30 16:11:53.478191-07:00,41.9089287
2022-06-30 16:11:53.520159-07:00,43.6670364
2022-06-30 16:11:53.559288-07:00,43.72511191
2022-06-30 16:11:53.638373-07:00,41.18315524
2022-06-30 16:11:53.678814-07:00,41.24116639
2022-06-30 16:11:53.720252-07:00,43.89914535
2022-06-30 16:11:53.760455-07:00,43.95709212
2022-06-30 16:11:53.839119-07:00,40.51500672
2022-06-30 16:11:53.879217-07:00,40.57288912
2022-06-30 16:11:53.918406-07:00,44.13073934
2022-06-30 16:11:53.960389-07:00,44.18855738
2022-06-30 16:11:54.038393-07:00,40.74634323
2022-06-30 16:11:54.078632-07:00,40.8040969
2022-06-30 16:11:54.118314-07:00,43.46181838
2022-06-30 16:11:54.159497-07:00,43.51950768
2022-06-30 16:11:54.238564-07:00,36.77716479
2022-06-30 16:11:54.278491-07:00,36.83478972
2022-06-30 16:11:54.318294-07:00,45.39238246
2022-06-30 16:11:54.360220-07:00,45.44994302
2022-06-30 16:11:54.438323-07:00,36.1074714
2022-06-30 16:11:54.479235-07:00,40.46496759
2022-06-30 16:11:54.518326-07:00,40.52243159
2022-06-30 16:11:54.559808-07:00,44.87986341
2022-06-30 16:11:54.637980-07:00,44.93726304
2022-06-30 16:11:54.677680-07:00,35.49463049
2022-06-30 16:11:54.717620-07:00,35.55196576
2022-06-30 16:11:54.758859-07:00,34.80926884
2022-06-30 16:11:54.837679-07:00,34.86653973
2022-06-30 16:11:54.878092-07:00,37.52377844
2022-06-30 16:11:54.917587-07:00,37.58098497
2022-06-30 16:11:54.960247-07:00,38.43815931
2022-06-30 16:11:55.039643-07:00,38.49530147
2022-06-30 16:11:55.078371-07:00,41.95241144
2022-06-30 16:11:55.118358-07:00,42.00948922
2022-06-30 16:11:55.160276-07:00,39.56653483
2022-06-30 16:11:55.238151-07:00,39.62354824
2022-06-30 16:11:55.318413-07:00,33.68052947
2022-06-30 16:11:55.359328-07:00,33.73747852
2022-06-30 16:11:55.361016-07:00,31.19439538
2022-06-30 16:11:55.438487-07:00,31.25128006
2022-06-30 16:11:55.478457-07:00,35.60813255
2022-06-30 16:11:55.518322-07:00,35.66495286
2022-06-30 16:11:55.560206-07:00,34.82174099
2022-06-30 16:11:55.639260-07:00,34.87849692
2022-06-30 16:11:55.677794-07:00,34.93522068
2022-06-30 16:11:55.718358-07:00,34.99191225
2022-06-30 16:11:55.759763-07:00,35.04857163
2022-06-30 16:11:55.838464-07:00,36.80519883
2022-06-30 16:11:55.878415-07:00,36.86179384
2022-06-30 16:11:55.918311-07:00,37.81835667
2022-06-30 16:11:55.960212-07:00,37.87488732
2022-06-30 16:11:56.038424-07:00,36.23138578
2022-06-30 16:11:56.169996-07:00,36.28785205
2022-06-30 16:11:56.171674-07:00,34.64428614
2022-06-30 16:11:56.297151-07:00,34.70068805
2022-06-30 16:11:56.298087-07:00,39.05705777
2022-06-30 16:11:56.298922-07:00,39.11339531
2022-06-30 16:11:56.320902-07:00,31.36970066
2022-06-30 16:11:56.361166-07:00,31.42597382
2022-06-30 16:11:56.400609-07:00,35.78221481
2022-06-30 16:11:56.478344-07:00,35.8384236
2022-06-30 16:11:56.518308-07:00,30.79460021
2022-06-30 16:11:56.558277-07:00,30.85074464
2022-06-30 16:11:56.599416-07:00,32.60685688
2022-06-30 16:11:56.679913-07:00,32.66293694
2022-06-30 16:11:56.718366-07:00,30.11898481
2022-06-30 16:11:56.758272-07:00,30.1750005
2022-06-30 16:11:56.799309-07:00,34.53098401
2022-06-30 16:11:56.878334-07:00,31.98693532
2022-06-30 16:11:56.918558-07:00,32.04285446
2022-06-30 16:11:56.958430-07:00,29.59874141
2022-06-30 16:11:57.000618-07:00,29.65459617
2022-06-30 16:11:57.078979-07:00,32.21041875
2022-06-30 16:11:57.118330-07:00,32.26620914
2022-06-30 16:11:57.158663-07:00,30.62196735
2022-06-30 16:11:57.200201-07:00,30.67769338
2022-06-30 16:11:57.368646-07:00,31.63338722
2022-06-30 16:11:57.369737-07:00,31.68904887
2022-06-30 16:11:57.370586-07:00,29.14467834
2022-06-30 16:11:57.499456-07:00,29.20027563
2022-06-30 16:11:57.520073-07:00,27.55584073
2022-06-30 16:11:57.521069-07:00,27.61137364
2022-06-30 16:11:57.560004-07:00,25.06687438
2022-06-30 16:11:57.600232-07:00,25.12234292
2022-06-30 16:11:57.679481-07:00,33.77777928
2022-06-30 16:11:57.718269-07:00,33.83318346
2022-06-30 16:11:57.758262-07:00,28.78855545
2022-06-30 16:11:57.798648-07:00,28.84389526
2022-06-30 16:11:57.878377-07:00,27.09920288
2022-06-30 16:11:57.918465-07:00,27.15447832
2022-06-30 16:11:57.958412-07:00,31.50972157
2022-06-30 16:11:58.000234-07:00,31.56493264
2022-06-30 16:11:58.078331-07:00,26.52011152
